#tokens:	81564	type:	16288
那位	1137	9
无悔	1138	9
记	1139	9
增加	1140	9
奇迹	1141	9
招生	1142	9
三年	1143	9
破坏	1144	9
钟	1145	9
日本	1146	8
镇上	1147	8
人才	1148	8
几篇	1149	8
吓了一跳	1150	8
料	1151	8
安慰	1152	8
大作	1153	8
有所	1154	8
代表	1155	8
第一天	1156	8
抖	1157	8
掩饰	1158	8
火车	1159	8
惟一	1160	8
离	1161	8
臭	1162	8
小雨	1163	8
涉及	1164	8
产生	1165	8
早已	1166	8
竭力	1167	8
动物	1168	8
影响	1169	8
大吃一惊	1170	8
皆	1171	8
一家	1172	8
西方	1173	8
背后	1174	8
完成	1175	8
本能	1176	8
而言	1177	8
基础	1178	8
君子	1179	8
不佳	1180	8
主意	1181	8
惊喜	1182	8
失去	1183	8
一等奖	1184	8
惹	1185	8
眼红	1186	8
考虑	1187	8
拍拍	1188	8
几分钟	1189	8
速度	1190	8
扫	1191	8
罗	1192	8
盯	1193	8
空气	1194	8
生怕	1195	8
全身	1196	8
亮	1197	8
欣喜	1198	8
当初	1199	8
感悟	1200	8
之后	1201	8
麻将	1202	8
值得	1203	8
扒	1204	8
久久	1205	8
惊异	1206	8
顽固	1207	8
大概	1208	8
整个	1209	8
但是	1210	8
暂时	1211	8
凡	1212	8
成语	1213	8
心事	1214	8
来不及	1215	8
年纪	1216	8
委屈	1217	8
深沉	1218	8
脑子	1219	8
名	1220	8
爬	1221	8
大雅	1222	8
理解	1223	8
窗外	1224	8
不便	1225	8
转念	1226	8
一想	1227	8
屁股	1228	8
出门	1229	8
不得	1230	8
起先	1231	8
盯住	1232	8
几眼	1233	8
惋惜	1234	8
索性	1235	8
庆幸	1236	8
憋	1237	8
中文	1238	8
一番	1239	8
尴尬	1240	8
吹牛	1241	8
幽默	1242	8
爱国	1243	8
冷汗	1244	8
多久	1245	8
非要	1246	8
深	1247	8
崇拜	1248	8
后悔	1249	8
妓女	1250	8
令人	1251	8
气愤	1252	8
文学史	1253	8
差不多	1254	8
腿	1255	8
二	1256	8
抢	1257	8
身影	1258	8
拿出	1259	8
感激	1260	8
欲望	1261	8
床	1262	8
邀请	1263	8
情书	1264	8
经验	1265	8
影子	1266	8
中学生	1267	8
有方	1268	8
北京	1269	8
谈心	1270	8
骗	1271	8
揍	1272	8
用来	1273	8
万一	1274	8
惊讶	1275	8
打算	1276	8
素质教育	1277	8
如今	1278	8
每逢	1279	8
干	1280	8
喝酒	1281	8
醒来	1282	8
接	1283	8
此	1284	8
两种	1285	8
艺术	1286	8
有着	1287	8
一点点	1288	8
之类	1289	8
药	1290	8
心痛	1291	8
擦	1292	8
人影	1293	8
爹	1294	8
家教	1295	8
加	1296	8
打电话	1297	8
进门	1298	8
曾经	1299	8
全校	1300	8
昨天	1301	8
目标	1302	8
两只	1303	8
鲁迅	1304	8
男孩	1305	8
显示	1306	8
牛炯	1307	8
黑	1308	8
实际	1309	8
陌生	1310	8
拆	1311	8
夜不眠	1312	8
筷子	1313	8
牛奶	1314	8
五个	1315	8
时代	1316	8
铃声	1317	8
肉	1318	8
日	1319	8
大楼	1320	8
书楼	1321	8
能够	1322	8
冒	1323	8
洗澡	1324	8
沈颀	1325	8
自修	1326	8
熄灯	1327	8
管理	1328	8
主持	1329	8
胡姝	1330	8
另类	1331	8
三重门	1332	7
式	1333	7
愤怒	1334	7
语言	1335	7
面子	1336	7
坚持	1337	7
功能	1338	7
整理	1339	7
到处	1340	7
毕业	1341	7
讲课	1342	7
对林雨翔	1343	7
几年	1344	7
好事	1345	7
很少	1346	7
诗歌	1347	7
好感	1348	7
新鲜	1349	7
弄不好	1350	7
鸟	1351	7
患	1352	7
深奥	1353	7
拣	1354	7
大片	1355	7
天才	1356	7
这首	1357	7
犯	1358	7
加上	1359	7
也好	1360	7
允许	1361	7
金	1362	7
饱	1363	7
中学	1364	7
想要	1365	7
坚信	1366	7
专门	1367	7
江南	1368	7
奖	1369	7
满以为	1370	7
平时	1371	7
了解	1372	7
肩	1373	7
年代	1374	7
难过	1375	7
体会	1376	7
旁	1377	7
抱怨	1378	7
对不起	1379	7
昨晚	1380	7
看出	1381	7
夜空	1382	7
选择	1383	7
怎样	1384	7
